CD_CLIENTE;MRR_12M_median
TFBKE0;1897.542691
TFBKES;268.09017
TFBKF7;32.99365
TFBKG6;232.915053
TFBKGN;165.129214
TFBKHT;160.32946
TFBKI1;1306.088655
TFBKI9;851.820276
TFBKIA;307.622922
TFBKIP;1000.220513
TFBKIU;539.581584
TFBKIZ;32.116441
TFBKJ3;32.116441
TFBKJR;123.48504
TFBKJV;497.487673
TFBKK8;20.586155
TFBKKF;121.290935
TFBKKL;597.41894
TFBKKT;36.8536
TFBKMR;2771.596556
TFBKN0;104.276261
TFBKNV;586.737762
TFBKOG;65.932813
TFBKOT;141.265533
TFBKP7;418.25147
TFBKPC;123.867411
TFBKQ7;429.05746
TFBKQA;350.16168
TFBKQI;174.061167
TFBKQK;67.916558
TFBKQP;189.959344
TFBKR3;349.756168
TFBKR8;106.619442
TFBKR9;415.847672
TFBKRU;1026.673114
TFBKS2;1988.403902
TFBKSZ;2562.163625
TFBKU3;138.40956
TFBKUE;1479.356616
TFBKUH;799.787302
TFBKVJ;289.761378
TFBKVY;203.036894
TFBKW9;107.682919
TFBKWH;284.098411
TFBKWZ;722.582125
TFBKX1;535.385873
TFBKX2;1365.992404
TFBKXA;332.855535
TFBKXO;714.819871
TFBKZ2;192.117682
TFBKZ9;1552.92963
TFBL28;4600.908127
TFBLAC;452.137147
TFBLB1;235.171056
TFBLB3;988.912471
TFBLB4;1057.605769
TFBLBK;670.722273
TFBLBM;279.661441
TFBLBY;1727.196838
TFBLCB;573.767976
TFBLCS;413.250698
TFBLDN;696.489483
TFBLFX;583.186034
TFBLG2;1697.923783
TFBLGP;531.178397
TFBLI3;129.618415
TFBLIB;324.080538
TFBLID;559.365183
TFBLJ3;712.737541
TFBLJO;411.593608
TFBLKB;311.207615
TFBLKG;222.164058
TFBLKJ;566.405661
TFBLKL;332.226092
TFBLLW;397.470833
TFBLM1;55.91941
TFBLMY;102.10997
TFBLN2;1953.937775
TFBLNO;560.721921
TFBLNS;501.566587
TFBLNY;178.134983
TFBLO2;1197.846794
TFBLO7;838.120689
TFBLQ1;139.212676
TFBLQH;410.66631
TFBLRG;591.667943
TFBLRW;2448.830993
TFBLT8;280.333127
TFBLTE;74.248436
TFBLU3;207.780313
TFBLUM;423.888307
TFBLUZ;407.282959
TFBLVF;17.912168
TFBLW3;220.303468
TFBLX1;744.877883
TFBLX3;1135.749885
TFBLYJ;127.507844
TFBLZ4;1295.500623
TFBLZR;665.838759
TFBMB3;2068.834867
TFBMIR;725.66758
TFBMJ3;2614.133348
TFBMJD;2071.756037
TFBMK9;258.957613
TFBML1;42.138657
TFBMLW;129.67773
TFBMMJ;462.804588
TFBMP1;144.879153
TFBMSH;132.912307
TFBMVI;47.977178
TFBMX4;405.426628
TFBMYR;350.22686
TFBN21;267.042757
TFBN50;204.609996
TFBNBL;465.860292
TFBNCU;194.62063
TFBND6;152.191197
TFBNDD;1137.064645
TFBNFH;92.19652
TFBNGG;133.717588
TFBNNV;122.107504
TFBNWM;122.373317
TFBNZV;363.583638
TFBO04;142.410923
TFBO08;155.963108
TFBO27;132.846446
TFBO51;2663.438087
TFBO80;120.89453
TFBO84;726.774422
TFBO96;7511.734003
TFBOCU;164.183589
TFBODY;54.236416
TFBOEI;117.323191
TFBOEL;104.433841
TFBOG6;235.105573
TFBOHB;212.308645
TFBOJF;390.152995
TFBOL3;434.989021
TFBOL6;29.165626
TFBOM4;459.020543
TFBOML;173.016756
TFBOOV;49.396293
TFBPRZ;3266.655411
TFBPSA;274.655787
TFBPTK;255.848104
TFBPUA;524.001849
TFBQS6;473.450976
TFBQSN;299.016248
TFBQSX;819.856312
TFBQT4;322.296982
TFBQUH;194.227774
TFBQY8;129.104663
TFBQYA;15238.825013
TFBQZU;238.210451
TFBR10;3398.546567
TFBR19;1791.582147
TFBRA0;48.991106
TFBRAR;206.269845
TFBRBL;745.510764
TFBRC1;340.482888
TFBRCO;1326.89336
TFBRF5;1693.174232
TFBRG0;128.123893
TFBRGH;344.689356
TFBRJ4;227.163529
TFBRJW;901.690472
TFBRJZ;720.761363
TFBRK2;126.819384
TFBRLC;661.755311
TFBRLL;497.666077
TFBRM5;3536.911192
TFBRNE;192.465051
TFBRNO;1052.251735
TFBRNY;114.028013
TFBRO8;1204.534344
TFBRPG;216.676047
TFBRQB;358.799317
TFBRQP;933.950168
TFBSJ9;188.89421
TFBSJP;435.64144
TFBSJX;464.987775
TFBSKB;1285.796944
TFBSL7;854.375245
TFBSL9;255.315583
TFBSLI;3108.554594
TFBSLX;288.365517
TFBSMM;1277.768291
TFBSMQ;524.197104
TFBSNE;102.345009
TFBSOJ;533.315112
TFBSPA;390.173491
TFBSQB;260.832776
TFBSTH;254.238945
TFBSVB;540.877497
TFBSVT;243.404585
TFBSW3;37.383933
TFBSWH;1423.057043
TFBSYK;1753.925933
TFBSZN;76.358514
TFBSZW;453.119679
TFBT24;274.415653
TFBT40;373.786087
TFBT52;25.888323
TFBTA5;1753.925933
TFBTAN;511.682119
TFBTD8;40.782671
TFBTEW;2063.673369
TFBTF3;536.958048
TFBTHK;411.815944
TFBTIH;1811.196101
TFBTMT;559.956258
TFBTN8;134.497242
TFBTO8;2515.564146
TFBTOH;276.602697
TFBTOL;346.860008
TFBTPB;86.100765
TFBTPH;766.734621
TFBTRE;902.642229
TFBTSM;761.743314
TFBTTM;161.395461
TFBTU3;1097.90826
TFBTU4;740.938179
TFBTUJ;465.69002
TFBTUO;270.21238
TFBTVF;160.298565
TFBTVK;83.113286
TFBTX1;64.448801
TFBTYK;806.482599
TFBU18;194.943013
TFBU74;386.51899
TFBU92;135.139583
TFBUA5;2058.383447
TFBUAI;382.369571
TFBUCB;404.263705
TFBUE6;120.437448
TFBUE7;86.481841
TFBUEW;65.108141
TFBUG2;7552.143777
TFBUH5;28.142499
TFBUHO;328.996805
TFBW11;42.941421
TFBW25;698.203902
TFBW32;286.970717
TFBW68;732.539608
TFBW81;509.54567
TFBW84;853.318241
TFBWAK;1268.393665
TFBWAQ;202.067968
TFBWAT;324.700688
TFBWB0;1265.24627
TFBWCE;91.720718
TFBWCW;72.024407
TFBWG8;545.404251
TFBWHS;1253.377329
TFBWMA;1260.914943
TFBWO7;203.374034
TFBWP2;311.362199
TFBWPX;76.74562
TFBWQT;192.96759
TFBWU0;44.671421
TFBWWF;31.481124
TFBWYD;35.022012
TFBWZ1;40.125476
TFBWZ2;723.990775
TFBWZZ;39.392521
TFBX00;73.30363
TFBX16;73.30363
TFBX17;55.787079
TFBX19;2414.770901
TFBX21;2011.156236
TFBX81;33.708186
TFBXA3;668.079312
TFBXBW;93.069723
TFBXCY;98.307365
TFBXD0;124.323868
TFBXD1;22.686116
TFBXD8;212.132832
TFBXDL;131.229617
TFBXDR;215.35506
TFBXE4;257.017446
TFBXEA;96.271293
TFBXF5;38.901294
TFBXG7;181.257695
TFBXGS;125.223301
TFBXHH;77.324214
TFBXHM;170.185825
TFBXI2;56.422772
TFBXIC;61.591589
TFBXIJ;35.907409
TFBXIN;54.278508
TFBXIY;1360.776209
TFBXIZ;130.273514
TFBXJK;460.861888
TFBXJW;271.266151
TFBXJX;88.334384
TFBXKA;107.852039
TFBXL4;69.98787
TFBXL6;102.126175
TFBXL8;1442.766495
TFBXLA;55.392598
TFBXLM;90.781588
TFBXLX;566.909477
TFBXMI;97.851525
TFBXMJ;1203.334991
TFBXMV;42.565672
TFBXNQ;23.830576
TFBXPD;152.715143
TFBXPF;114.940644
TFBXQE;68.529531
TFBXRM;67.481068
TFBXSO;61.689835
TFBXSS;150.903999
TFBXVJ;87.63264
TFBXWR;115.428272
TFBXX1;111.423043
TFBXX2;125.8658
TFBXX4;99.668602
TFBXXB;150.710504
TFBXY4;156.754281
TFBXYN;107.694035
TFBXYW;156.501228
TFBXYX;55.246123
TFBXZ3;103.878684
TFBY24;32.220141
TFBY32;85.711006
TFBY54;92.206571
TFBY63;84.787729
TFBYAZ;363.179254
TFBYCB;108.134621
TFBYDV;207.382898
TFBYEP;191.404778
TFBYF1;82.655755
TFBYFG;177.90983
TFBYFK;120.991336
TFBYGC;82.668346
TFBYGE;149.963101
TFBYGF;151.531983
TFBYGN;1305.382284
TFBYGQ;144.310044
TFBYGX;1389.937126
TFBYGY;77.290989
TFBYGZ;176.933095
TFBYHB;155.691371
TFBYIB;501.427842
TFBYIJ;1072.074382
TFBYIU;299.220219
TFBYIW;238.318648
TFBYIZ;316.051473
TFBYJI;51.70013
TFBYJP;134.903826
TFBYL3;160.777759
TFBYLD;133.736613
TFBYLI;79.572342
TFBYLO;582.446162
TFBYMR;143.754621
TFBYN7;1983.112561
TFBYNF;33.443704
TFBYNZ;3056.898261
TFBYR1;256.309668
TFBYS0;109.886163
TFBYS3;25.613632
TFBYS9;700.490356
TFBYTL;167.756142
TFBYUA;564.899989
TFBYV8;84.197118
TFBYYH;239.375617
TFBYYI;89.331296
TFBYYP;82.298448
TFBYZ2;41.247709
TFBYZE;132.099975
TFBZ38;266.403291
TFBZ49;36.301211
TFBZ62;1799.943198
TFBZAA;227.340053
TFBZBB;490.484035
TFBZBR;282.644152
TFBZBU;1611.77573
TFBZDC;180.723504
TFBZFW;36.805184
TFBZGS;527.814301
TFBZGV;2186.60049
TFBZHU;112.575925
TFBZI2;26.440097
TFBZKC;220.007518
TFBZKZ;124.660784
TFBZL4;71.527986
TFBZLA;73.855821
TFBZLC;681.329188
TFBZMO;396.817188
TFBZNE;2918.139755
TFBZO6;693.438842
TFBZOR;161.009658
TFBZPK;4032.946312
TFBZQ5;3266.245431
TFBZRY;106.227421
TFBZSE;92.810042
TFBZSF;57.868758
TFBZSP;1334.802243
TFBZT8;157.312865
TFBZTD;297.353176
TFBZTT;247.657866
TFBZTU;696.107848
TFBZTX;183.460013
TFBZW5;130.725555
TFBZW9;360.245115
TFBZWB;297.385412
TFBZWP;763.083542
TFBZWT;508.588413
TFBZXZ;68.168026
TFBZYE;209.824178
TFBZZC;635.572957
TFC071;247.224191
TFC146;1197.931004
TFC237;70.61157
TFC294;28.251538
TFC318;1067.368213
TFC340;355.586163
TFC368;194.252595
TFC407;23.277728
TFC440;1830.884131
TFC452;104.941579
TFC462;433.762658
TFC468;1131.694017
TFC486;90.262136
TFC490;372.062951
TFC491;28.113478
TFC527;552.854547
TFC566;221.375839
TFC609;187.506301
TFC632;1257.84651
TFC668;30.874818
TFC753;25.307521
TFC778;23.630713
TFC791;58.77518
TFC793;199.665439
TFC816;936.085493
TFC821;23.630713
TFC829;495.009893
TFC830;218.648927
TFC835;104.147185
TFC868;1208.856642
TFCA40;398.60334
TFCA84;68.281853
TFCAAC;133.86016
TFCAB2;985.055707
TFCABC;56.22945
TFCAC5;51.667811
TFCACG;216.055983
TFCADA;120.756103
TFCADC;181.936722
TFCAFQ;216.666107
TFCAFR;1605.867363
TFCAHA;39.028478
TFCAHC;189.787668
TFCAHH;147.585721
TFCAI9;534.721149
TFCAJ0;89.763996
TFCAM4;1003.164081
TFCANY;594.656503
TFCAO3;238.571277
TFCAO8;1082.880489
TFCAPX;486.295213
TFCAQ2;190.43368
TFCAQP;347.148936
TFCAR4;1002.855602
TFCAR6;702.171158
TFCASC;277.395287
TFCATG;164.817126
TFCATH;139.098202
TFCAU6;317.961442
TFCAV9;147.036312
TFCAW0;353.573734
TFCAW6;814.718067
TFCAWM;56.743666
TFCAXW;110.434899
TFCAXX;964.787893
TFCAY0;763.493669
TFCAYV;892.442559
TFCAYX;511.438376
TFCAZ9;110.729196
TFCB06;2198.710143
TFCB10;873.461315
TFCB37;1192.766688
TFCB99;607.312724
TFCBA0;573.788614
TFCBA1;165.685574
TFCBAL;99.133747
TFCBBM;258.29788
TFCBC1;122.300194
TFCBDZ;544.396007
TFCBHL;156.589357
TFCBHP;1563.40933
TFCBI4;2537.880993
TFCBJU;77.500368
TFCBKW;277.014474
TFCBLJ;132.393672
TFCBMZ;89.684122
TFCBN5;800.358304
TFCBQ1;40.237134
TFCBQI;95.90056
TFCBR1;1065.862128
TFCBR7;75.67881
TFCBRV;111.533534
TFCBRY;378.517095
TFCBS0;286.698083
TFCBSI;97.422292
TFCBTL;260.059347
TFCBU4;159.238155
TFCBUA;25.584633
TFCBUC;207.325791
TFCBV4;123.929472
TFCBW9;166.563943
TFCBWV;389.818519
TFCBWY;82.544771
TFCBX0;127.276901
TFCC16;361.47967
TFCC21;143.658667
TFCC63;197.394062
TFCC64;293.095437
TFCC84;757.772777
TFCCCS;104.728376
TFCCFA;699.99373
TFCCHY;24.923336
TFCCIT;249.169255
TFCCME;1634.987975
TFCCMX;2.193766
TFCCNP;482.598729
TFCCR7;30.242167
TFCCRW;312.755553
TFCCTS;194.599187
TFCCWQ;467.05205
TFCD10;122.522522
TFCD46;233.739026
TFCD80;379.840683
TFCD81;172.080697
TFCDA0;224.944742
TFCDA6;364.549095
TFCDDF;25.005975
TFCDE1;114.416709
TFCDFH;285.55947
TFCDFK;368.564086
TFCDFX;60.156848
TFCDG4;857.245145
TFCDIY;114.416709
TFCDJ7;157.398449
TFCDJG;114.336312
TFCDJL;193.43349
TFCDJM;224.817287
TFCDJX;371.866216
TFCDKX;555.289459
TFCDNG;91.623232
TFCDOF;27.787012
TFCDQN;306.857231
TFCDQO;81.858386
TFCDQP;82.767645
TFCDQR;40.733275
TFCDR6;499.587702
TFCDRK;112.531767
TFCDRM;142.217939
TFCDT2;459.361854
TFCDUN;497.689049
TFCDUY;499.870355
TFCDV0;856.154674
TFCDVB;182.459286
TFCDW5;2891.764192
TFCDWF;8483.605571
TFCDWZ;7019.844506
TFCDX2;237.299949
TFCDXR;1062.918696
TFCDYY;2919.991278
TFCDZH;144.222014
TFCDZI;1817.856625
TFCEAC;2202.273142
TFCEAV;121.207771
TFCEBK;70.873801
TFCEE4;1043.951014
TFCEGB;579.944886
TFCEGK;393.957767
TFCEGZ;343.137661
TFCEH0;114.096892
TFCEIR;2806.530951
TFCEK4;1225.775024
TFCEK7;992.847214
TFCEKW;27.772764
TFCEMY;1076.954298
TFCEOW;426.874875
TFCEPO;675.399231
TFCES4;122.799277
TFCES8;272.671956
TFCET3;526.591288
TFCET4;210.379066
TFCETU;983.836991
TFCEVB;423.840121
TFCEVN;78.981931
TFCEVV;116.65611
TFCEX9;2385.101391
TFCEYE;47.29485
TFCEZ4;1122.317382
TFCEZ9;116.642489
TFCEZH;906.479115
TFCF61;261.931336
TFCF92;793.647353
TFCFAB;373.885738
TFCFBZ;1801.012692
TFCFCE;5303.439019
TFCFE7;217.731677
TFCFEA;380.559256
TFCFED;101.895318
TFCFEH;1157.868792
TFCFEI;608.293843
TFCFJQ;554.35976
TFCFM0;1113.688911
TFCFNQ;242.20991
TFCFOV;234.329908
TFCFPA;454.062174
TFCFPB;422.919153
TFCFT0;1168.706988
TFCFT6;318.838247
TFCFTM;2796.793041
TFCFUL;141.090083
TFCFV6;1673.83173
TFCFVF;1145.260157
TFCFVL;161.446231
TFCFVQ;230.808807
TFCFXL;110.351348
TFCFZD;318.852071
TFCG32;44.366838
TFCG46;109.392557
TFCG64;109.392557
TFCGAM;269.770014
TFCGB7;2115.229175
TFCGCK;243.630552
TFCGCT;348.582952
TFCGDG;45.217174
TFCGDQ;373.824022
TFCGLX;832.930362
TFCGMQ;1053.625318
TFCGN2;181.604259
TFCGND;764.314882
TFCGNH;92.058008
TFCGNY;177.723696
TFCGOG;1388.867994
TFCGOJ;1084.585556
TFCGOQ;702.560769
TFCGOX;8958.519542
TFCGS4;106.011849
TFCGTY;62.564958
TFCGWU;683.749693
TFCGWX;682.954409
TFCGYD;140.048414
TFCH51;53.591614
TFCH63;591.378476
TFCH82;190.333495
TFCH83;190.333495
TFCH84;1028.292838
TFCH97;37.193723
TFCH98;37.193723
TFCH99;70.256901
TFCHAO;118.327654
TFCHAP;33.935476
TFCHB6;1557.588008
TFCHBI;165.33764
TFCHBU;51.197027
TFCHC3;3576.729347
TFCHCV;58.001145
TFCHDC;151.452632
TFCHFM;293.495032
TFCHG2;56.895005
TFCHGI;381.470649
TFCHHC;957.391801
TFCHHG;179.884714
TFCHHI;153.566262
TFCHHS;1229.250983
TFCHIL;250.314483
TFCHIQ;395.265748
TFCHIZ;41.910266
TFCHJ3;619.487988
TFCHKM;651.231697
TFCHKQ;49.427641
TFCHMJ;390.584268
TFCHMR;170.435003
TFCHO2;223.895461
TFCHPH;59.371206
TFCHSS;114.649593
TFCHSV;116.575228
TFCHT0;182.030397
TFCHUL;49.247649
TFCHUW;2082.816852
TFCHVA;153.932645
TFCHVB;857.11267
TFCHW3;154.128972
TFCHXY;156.336748
TFCI28;730.003755
TFCI62;569.930444
TFCI94;444.879511
TFCI97;1601.057201
TFCIA8;578.96332
TFCIAC;129.655692
TFCIBJ;102.333206
TFCICA;22.492641
TFCIE1;723.481941
TFCIF9;2898.473677
TFCIFG;53.804846
TFCIJU;28.144663
TFCIL2;91.800279
TFCIN4;681.26305
TFCINL;478.310086
TFCINP;945.692997
TFCIP4;108.466594
TFCIPB;68.129329
TFCIQ5;178.773561
TFCIQU;128.302927
TFCIR5;251.288201
TFCIR8;420.521311
TFCIS4;103.545421
TFCISO;146.145899
TFCIT0;524.179544
TFCIUB;381.104677
TFCIVL;2646.570242
TFCIX5;2858.780654
TFCIXR;33.319803
TFCIZN;671.537102
TFCJ06;15.6944
TFCJ72;106.045939
TFCJAC;52.83009
TFCJBF;117.576428
TFCJDN;2051.811025
TFCJEG;242.44854
TFCJGR;780.771743
TFCJH3;164.664823
TFCJI2;1235.945959
TFCJKV;929.521958
TFCJLQ;1196.7742
TFCJM3;333.016668
TFCJMB;239.918878
TFCJNS;266.835467
TFCJNX;646.281202
TFCJON;47.864044
TFCJPH;1059.68501
TFCJQ4;33.47386
TFCJQH;704.587814
TFCJRT;810.569165
TFCJRW;308.485017
TFCJSA;253.660155
TFCJST;507.822651
TFCJT6;33.47386
TFCJTV;2977.400566
TFCJUX;167.333629
TFCJWR;305.635073
TFCJWT;155.363638
TFCJY0;48.924049
TFCJYG;174.712762
TFCK80;227.163759
TFCKA4;1591.777091
TFCKB6;626.405539
TFCKB8;183.482098
TFCKBL;2925.601824
TFCKDR;44.584429
TFCKET;25.719708
TFCKJQ;733.869158
TFCKKV;763.623576
TFCKL6;809.160868
TFCKLP;934.31901
TFCKMG;201.717254
TFCKNF;389.61597
TFCKNR;1210.5853
TFCKNS;1321.892739
TFCKO6;111.407868
TFCKOA;760.850514
TFCKON;1891.634391
TFCKOR;359.706552
TFCKOY;724.74218
TFCKQG;99.031469
TFCKR0;167.652105
TFCKTL;126.53834
TFCKTT;19.828255
TFCKV3;238.043865
TFCKY0;229.155272
TFCKZL;207.506511
TFCL03;96.384834
TFCL24;49.044679
TFCLB9;53.453145
TFCLCL;127.144453
TFCLCO;1257.960065
TFCLE7;1015.94898
TFCLEK;368.264977
TFCLET;455.704253
TFCLGO;71.524429
TFCLHN;527.05565
TFCLIY;111.612089
TFCLIZ;166.688419
TFCLJL;280.422185
TFCLKI;1166.855226
TFCLKJ;136.90396
TFCLKN;1148.788853
TFCLL0;152.184287
TFCLM0;74.68775
TFCLMQ;1351.84198
TFCLMW;422.927339
TFCLPP;94.007881
TFCLPY;58.340916
TFCLR9;1232.173248
TFCLYM;536.31555
TFCLZ6;748.337658
TFCM37;333.276961
TFCM79;1976.269381
TFCM87;219.802455
TFCMCE;334.637717
TFCMCT;887.551397
TFCMDJ;157.835676
TFCMDN;135.673419
TFCME1;88.160564
TFCMEM;358.119147
TFCMH5;120.852653
TFCMHF;458.630854
TFCMI4;1050.560447
TFCMI7;1341.241894
TFCMKB;166.068211
TFCMLS;67.356466
TFCMLT;1040.705959
TFCMNJ;512.507308
TFCMON;41.930983
TFCMP6;306.305174
TFCMPK;175.403611
TFCMRD;151.075639
TFCMRP;476.288975
TFCMRT;82.614204
TFCMS0;605.949466
TFCMT0;581.541728
TFCMU7;602.305201
TFCMUC;261.02342
TFCMVL;1386.301941
TFCMVY;400.069383
TFCMVZ;474.63487
TFCMWB;348.288373
TFCMWK;426.982781
TFCMWP;32.772139
TFCMXL;174.764014
TFCMY9;1018.825941
TFCMYS;261.536402
TFCN04;916.41187
TFCN06;727.873291
TFCN09;757.830523
TFCN22;359.261289
TFCN33;168.627228
TFCNAD;378.751945
TFCNAM;228.501356
TFCNAQ;568.718303
TFCNEE;1846.417488
TFCNH5;272.113514
TFCNJV;263.589375
TFCNKV;54.618778
TFCNNH;51.651627
TFCNNT;141.034776
TFCNP1;2551.727696
TFCNRP;1590.918465
TFCNRR;303.066479
TFCNSC;571.198324
TFCNSQ;602.327929
TFCNTA;509.194564
TFCNTF;196.458172
TFCNTG;143.011309
TFCNUF;33.588786
TFCNV6;1153.505356
TFCNXO;42.142376
TFCNXT;865.2797
TFCNZA;161.838888
TFCNZC;1794.332169
TFCO43;1017.746993
TFCO67;193.426545
TFCOCB;1806.122186
TFCOCQ;349.233151
TFCOD9;272.168849
TFCODW;518.448585
TFCOFJ;331.75306
TFCOGC;609.7697
TFCOGG;887.607073
TFCOGK;49.32554
TFCOH0;1180.419432
TFCOI4;865.850285
TFCOJ2;134.876963
TFCOJN;99.558628
TFCOJY;110.176299
TFCOK9;226.056368
TFCOKA;703.92419
TFCOKC;111.436307
TFCOKH;36.032312
TFCOO2;268.511405
TFCOP7;305.252009
TFCOR5;146.478946
TFCOS3;1185.510999
TFCOUZ;2185.918075
TFCOV2;645.567608
TFCOX6;134.634999
TFCOXY;945.760108
TFCP19;580.251669
TFCP51;261.06125
TFCP52;6611.041592
TFCPB7;287.781158
TFCPDT;271.180329
TFCPEB;73.856875
TFCPEQ;6.549025
TFCPES;12.689121
TFCPEV;12.689121
TFCPEZ;41.40202
TFCPF7;422.970675
TFCPG1;471.116409
TFCPG2;179.321268
TFCPGO;3606.395232
TFCPH7;786.150431
TFCPHL;450.647771
TFCPMO;84.732949
TFCPN1;365.756531
TFCPNW;71.002724
TFCPOP;540.412893
TFCPOU;1120.702896
TFCPP9;1185.412108
TFCPPT;215.732638
TFCPQ6;1782.6791
TFCPQZ;343.32368
TFCPR2;26.711887
TFCPR5;400.04327
TFCPR8;805.464999
TFCPRD;1486.522739
TFCPRS;2534.568847
TFCPTC;43.001588
TFCPTO;727.859421
TFCPU0;233.690167
TFCPU6;428.982099
TFCPU7;25.299645
TFCPUN;243.863624
TFCPV1;33.536433
TFCPVM;175.987588
TFCPVW;20.82675
TFCPW1;24.781248
TFCPWG;510.529992
TFCPWH;133.450856
TFCPWQ;318.322867
TFCPX1;724.188221
TFCPX2;804.104904
TFCPXC;106.269398
TFCPYH;193.228201
TFCPYM;675.727928
TFCPZW;457.990187
TFCQ30;985.165566
TFCQ42;454.849767
TFCQ61;100.446967
TFCQ76;193.772009
TFCQ95;487.949808
TFCQAC;84.441481
TFCQB8;942.47917
TFCQBO;504.281201
TFCQDN;1411.017718
TFCQDV;320.879915
TFCQDZ;280.667222
TFCQEH;602.597085
TFCQF7;2192.370708
TFCQFV;354.316754
TFCQGF;145.298165
TFCQGT;590.53607
TFCQGU;2332.431928
TFCQJC;124.19925
TFCQL3;238.832605
TFCQLG;900.468445
TFCQMJ;999.557254
TFCQMP;124.951252
TFCQNH;1262.383827
TFCQO1;63.037925
TFCQO2;66.84117
TFCQO5;543.092102
TFCQOG;305.827202
TFCQOP;381.946107
TFCQPY;19.020837
TFCQQ2;168.554322
TFCQRA;1488.192833
TFCQRP;385.177461
TFCQRT;239.425567
TFCQRY;972.578916
TFCQSA;113.136673
TFCQSS;468.625969
TFCQTA;232.012239
TFCQTI;44.308494
TFCQTL;138.912855
TFCQTM;241.793231
TFCQTT;99.268189
TFCQTU;131.108933
TFCQV8;458.19117
TFCQWN;142.861625
TFCQWP;297.919087
TFCQXJ;523.153557
TFCR77;4681.5088
TFCR83;175.113275
TFCR85;719.840714
TFCRA5;147.503595
TFCRA6;3362.958259
TFCRAA;713.745658
TFCRAG;171.333542
TFCRAH;109.464888
TFCRAJ;1552.786269
TFCRB2;197.646536
TFCRC9;142.521258
TFCRDK;77.746048
TFCRDM;75.879786
TFCRE2;5983.510238
TFCRE9;185.343867
TFCREU;166.981418
TFCRF0;887.838592
TFCRF2;226.952873
TFCRFY;932.948853
TFCRG6;1134.085564
TFCRGS;128.576498
TFCRGT;175.76925
TFCRGX;178.653266
TFCRH2;106.418385
TFCRHB;138.023437
TFCRIC;118.858514
TFCRID;142.329171
TFCRIJ;199.075898
TFCRJ3;598.072578
TFCRJ4;970.064938
TFCRJ7;1936.826567
TFCRJD;1277.182009
TFCRKY;187.188498
TFCRKZ;704.095746
TFCRLX;1378.825684
TFCRMK;335.6114
TFCRN5;102.199752
TFCRO0;393.245633
TFCRO4;115.644812
TFCROE;171.549078
TFCRPP;344.54875
TFCRR0;74.103333
TFCRRV;711.506513
TFCRT4;1308.91331
TFCRTD;2561.154505
TFCRTY;5233.638172
TFCRU0;192.143786
TFCRUB;842.356778
TFCRUI;446.419269
TFCRUR;533.30798
TFCRUS;1251.777757
TFCRVL;34.337688
TFCRVM;1463.813763
TFCRVQ;60.493426
TFCRW6;672.944923
TFCRW8;135.010014
TFCRWB;334.555836
TFCRWT;427.21099
TFCRWW;208.358369
TFCRX2;903.754287
TFCRX4;275.472978
TFCRXB;75.271036
TFCRXC;41.038702
TFCRXN;349.567555
TFCRXR;150.264474
TFCRYK;79.450802
TFCRYN;274.784196
TFCRZ4;98.14207
TFCRZ9;150.084414
TFCS32;65.409934
TFCS65;106.502109
TFCS74;1307.563591
TFCS95;36.024399
TFCSAB;1251.366808
TFCSBP;320.190539
TFCSBW;120.662994
TFCSCQ;32.810735
TFCSCT;3978.10229
TFCSD1;409.780186
TFCSDU;1224.435546
TFCSDV;323.267022
TFCSFC;1091.18958
TFCSFE;307.557172
TFCSFO;246.636754
TFCSFS;1248.309221
TFCSFV;144.453647
TFCSGA;91.62256
TFCSHA;368.857074
TFCSHC;208.968436
TFCSI4;276.911194
TFCSI8;1582.123657
TFCSI9;396.459421
TFCSID;693.874327
TFCSIG;615.257036
TFCSIH;654.28908
TFCSIU;126.447098
TFCSJ0;566.216555
TFCSJJ;1294.163128
TFCSJQ;480.89081
TFCSJR;55.197374
TFCSJV;54.278508
TFCSK0;166.164518
TFCSK2;167.048033
TFCSKD;57.913524
TFCSL0;131.397382
TFCSL6;378.15904
TFCSL8;39.29725
TFCSLQ;889.262067
TFCSM2;406.134492
TFCSM7;398.749621
TFCSM8;87.067706
TFCSN0;71.049716
TFCSN6;173.387773
TFCSNK;506.214019
TFCSNW;723.740988
TFCSNY;895.694776
TFCSNZ;78.060415
TFCSO4;1840.732955
TFCSP4;99.506109
TFCSPC;67.978313
TFCSPD;215.365122
TFCSPE;68.85789
TFCSPH;48.562636
TFCSRM;109.095411
TFCSRS;522.647605
TFCSRU;754.232693
TFCSSL;37.912137
TFCSU9;129.319354
TFCSVE;296.082104
TFCSWJ;210.811068
TFCSWQ;476.539061
TFCSXX;483.835143
TFCSY7;5.401068
TFCSYA;11.335568
TFCSYM;7.793257
TFCSYO;9.113109
TFCSZB;55.197374
TFCSZN;244.745948
TFCT07;27.850271
TFCT08;763.594697
TFCT16;778.277815
TFCT26;2336.79867
TFCT97;65.585995
TFCTBW;179.77549
TFCTBZ;1035.383429
TFCTD5;105.823343
TFCTD6;753.583089
TFCTED;35.293091
TFCTEM;55.892547
TFCTGM;46.047274
TFCTGY;628.97644
TFCTIW;393.724524
TFCTJ9;121.038754
TFCTKD;406.878031
TFCTKP;419.870063
TFCTLE;605.944324
TFCTM2;7639.15348
TFCTM4;26.253412
TFCTMX;181.8595
TFCTNX;283.461808
TFCTNY;766.332467
TFCTO3;1038.997361
TFCTO6;223.275493
TFCTOW;1449.484171
TFCTPM;66.366942
